t,Gx,Gy,Gz
79.7399999999984,1.99,0,3.64
79.7499999999984,1.99,0,3.64
79.7599999999984,1.99,0,3.64
79.7699999999984,1.99,0,3.65
79.7799999999984,1.99,0,3.65
79.7899999999984,1.99,0,3.65
79.7999999999984,1.98,0,3.65
79.8099999999984,1.98,0,3.66
79.8199999999984,1.98,0,3.66
79.8299999999984,1.98,0,3.66
79.8399999999984,1.98,0,3.66
79.8499999999984,1.98,0,3.66
79.8599999999984,1.98,0,3.67
79.8699999999984,1.98,0,3.67
79.8799999999984,1.98,0,3.67
79.8899999999984,1.98,0,3.67
79.8999999999984,1.98,0,3.67
79.9099999999984,1.98,0,3.68
79.9199999999984,1.98,0,3.68
79.9299999999984,1.98,0,3.68
79.9399999999984,1.98,0,3.68
79.9499999999984,1.98,0,3.69
79.9599999999984,1.98,0,3.69
79.9699999999984,1.97,0,3.69
79.9799999999984,1.97,0,3.69
79.9899999999984,1.97,0,3.69
79.9999999999984,1.97,0,3.7
80.0099999999984,1.97,0,3.7
80.0199999999984,1.97,0,3.7
80.0299999999984,1.97,0,3.7
80.0399999999984,1.97,0,3.7
80.0499999999984,1.97,0,3.71
80.0599999999984,1.97,0,3.71
80.0699999999984,1.97,0,3.71
80.0799999999984,1.97,0,3.71
80.0899999999984,1.97,0,3.71
80.0999999999984,1.97,0,3.72
80.1099999999984,1.97,0,3.72
80.1199999999984,1.97,0,3.72
80.1299999999984,1.97,0,3.72
80.1399999999984,1.97,0,3.72
80.1499999999984,1.96,0,3.73
80.1599999999984,1.96,0,3.73
80.1699999999984,1.96,0,3.73
80.1799999999984,1.96,0,3.73
80.1899999999984,1.96,0,3.73
80.1999999999984,1.96,0,3.73
80.2099999999984,1.96,0,3.74
80.2199999999984,1.96,0,3.74
80.2299999999984,1.96,0,3.74
80.2399999999984,1.96,0,3.74
80.2499999999984,1.96,0,3.74
80.2599999999984,1.96,0,3.75
80.2699999999984,1.96,0,3.75
80.2799999999984,1.96,0,3.75
80.2899999999984,1.96,0,3.75
80.2999999999984,1.96,0,3.75
80.3099999999984,1.96,0,3.76
80.3199999999984,1.95,0,3.76
80.3299999999984,1.95,0,3.76
80.3399999999984,1.95,0,3.76
80.3499999999984,1.95,0,3.76
80.3599999999984,1.95,0,3.76
80.3699999999984,1.95,0,3.77
80.3799999999984,1.95,0,3.77
80.3899999999984,1.95,0,3.77
80.3999999999984,1.95,0,3.77
80.4099999999984,1.95,0,3.77
80.4199999999984,1.95,0,3.77
80.4299999999984,1.95,0,3.78
80.4399999999984,1.95,0,3.78
80.4499999999984,1.95,0,3.78
80.4599999999984,1.95,0,3.78
80.4699999999984,1.95,0,3.78
80.4799999999984,1.95,0,3.79
80.4899999999984,1.94,0,3.79
80.4999999999984,1.94,0,3.79
80.5099999999984,1.94,0,3.79
80.5199999999984,1.94,0,3.79
80.5299999999984,1.94,0,3.79
80.5399999999984,1.94,0,3.8
80.5499999999984,1.94,0,3.8
80.5599999999984,1.94,0,3.8
80.5699999999984,1.94,0,3.8
80.5799999999984,1.94,0,3.8
80.5899999999984,1.94,0,3.8
80.5999999999984,1.94,0,3.81
80.6099999999984,1.94,0,3.81
80.6199999999984,1.94,0,3.81
80.6299999999984,1.94,0,3.81
80.6399999999984,1.94,0,3.81
80.6499999999984,1.94,0,3.81
80.6599999999984,1.94,0,3.81
80.6699999999984,1.93,0,3.82
80.6799999999984,1.93,0,3.82
80.6899999999984,1.93,0,3.82
80.6999999999984,1.93,0,3.82
80.7099999999984,1.93,0,3.82
80.7199999999984,1.93,0,3.82
80.7299999999984,1.93,0,3.83
80.7399999999984,1.93,0,3.83
80.7499999999984,1.93,0,3.83
80.7599999999984,1.93,0,3.83
80.7699999999984,1.93,0,3.83
80.7799999999984,1.93,0,3.83
80.7899999999984,1.93,0,3.83
80.7999999999984,1.93,0,3.84
80.8099999999984,1.93,0,3.84
80.8199999999984,1.93,0,3.84
80.8299999999984,1.93,0,3.84
80.8399999999984,1.93,0,3.84
80.8499999999984,1.92,0,3.84
80.8599999999984,1.92,0,3.84
80.8699999999984,1.92,0,3.85
80.8799999999984,1.92,0,3.85
80.8899999999984,1.92,0,3.85
80.8999999999984,1.92,0,3.85
80.9099999999984,1.92,0,3.85
80.9199999999984,1.92,0,3.85
80.9299999999984,1.92,0,3.85
80.9399999999984,1.92,0,3.86
80.9499999999984,1.92,0,3.86
80.9599999999984,1.92,0,3.86
80.9699999999984,1.92,0,3.86
80.9799999999984,1.92,0,3.86
80.9899999999984,1.92,0,3.86
80.9999999999984,1.92,0,3.86
81.0099999999984,1.92,0,3.87
81.0199999999984,1.92,0,3.87
81.0299999999984,1.91,0,3.87
81.0399999999984,1.91,0,3.87
81.0499999999984,1.91,0,3.87
81.0599999999984,1.91,0,3.87
81.0699999999984,1.91,0,3.87
81.0799999999984,1.91,0,3.87
81.0899999999984,1.91,0,3.88
81.0999999999984,1.91,0,3.88
81.1099999999984,1.91,0,3.88
81.1199999999984,1.91,0,3.88
81.1299999999984,1.91,0,3.88
81.1399999999984,1.91,0,3.88
81.1499999999984,1.91,0,3.88
81.1599999999984,1.91,0,3.88
81.1699999999984,1.91,0,3.89
81.1799999999984,1.91,0,3.89
81.1899999999984,1.91,0,3.89
81.1999999999984,1.91,0,3.89
81.2099999999984,1.9,0,3.89
81.2199999999984,1.9,0,3.89
81.2299999999984,1.9,0,3.89
81.2399999999984,1.9,0,3.89
81.2499999999984,1.9,0,3.9
81.2599999999984,1.9,0,3.9
81.2699999999984,1.9,0,3.9
81.2799999999984,1.9,0,3.9
81.2899999999984,1.9,0,3.9
81.2999999999984,1.9,0,3.9
81.3099999999984,1.9,0,3.9
81.3199999999984,1.9,0,3.9
81.3299999999984,1.9,0,3.9
81.3399999999984,1.9,0,3.91
81.3499999999984,1.9,0,3.91
81.3599999999984,1.9,0,3.91
81.3699999999984,1.9,0,3.91
81.3799999999984,1.9,0,3.91
81.3899999999984,1.89,0,3.91
81.3999999999984,1.89,0,3.91
81.4099999999984,1.89,0,3.91
81.4199999999984,1.89,0,3.91
81.4299999999984,1.89,0,3.92
81.4399999999984,1.89,0,3.92
81.4499999999984,1.89,0,3.92
81.4599999999984,1.89,0,3.92
81.4699999999984,1.89,0,3.92
81.4799999999984,1.89,0,3.92
81.4899999999984,1.89,0,3.92
81.4999999999984,1.89,0,3.92
81.5099999999984,1.89,0,3.92
81.5199999999984,1.89,0,3.92
81.5299999999984,1.89,0,3.93
81.5399999999984,1.89,0,3.93
81.5499999999984,1.89,0,3.93
81.5599999999984,1.89,0,3.93
81.5699999999984,1.89,0,3.93
81.5799999999984,1.88,0,3.93
81.5899999999984,1.88,0,3.93
81.5999999999984,1.88,0,3.93
81.6099999999984,1.88,0,3.93
81.6199999999984,1.88,0,3.93
81.6299999999984,1.88,0,3.93
81.6399999999984,1.88,0,3.94
81.6499999999984,1.88,0,3.94
81.6599999999984,1.88,0,3.94
81.6699999999984,1.88,0,3.94
81.6799999999984,1.88,0,3.94
81.6899999999984,1.88,0,3.94
81.6999999999984,1.88,0,3.94
81.7099999999984,1.88,0,3.94
81.7199999999984,1.88,0,3.94
81.7299999999984,1.88,0,3.94
81.7399999999984,1.88,0,3.94
81.7499999999984,1.88,0,3.94
81.7599999999984,1.87,0,3.95
81.7699999999984,1.87,0,3.95
81.7799999999984,1.87,0,3.95
81.7899999999984,1.87,0,3.95
81.7999999999984,1.87,0,3.95
81.8099999999984,1.87,0,3.95
81.8199999999984,1.87,0,3.95
81.8299999999984,1.87,0,3.95
81.8399999999984,1.87,0,3.95
81.8499999999984,1.87,0,3.95
81.8599999999984,1.87,0,3.95
81.8699999999984,1.87,0,3.95
81.8799999999984,1.87,0,3.95
81.8899999999984,1.87,0,3.96
81.8999999999984,1.87,0,3.96
81.9099999999984,1.87,0,3.96
81.9199999999984,1.87,0,3.96
81.9299999999984,1.87,0,3.96
81.9399999999984,1.87,0,3.96
81.9499999999984,1.87,0,3.96
81.9599999999984,1.86,0,3.96
81.9699999999984,1.86,0,3.96
81.9799999999984,1.86,0,3.96
81.9899999999984,1.86,0,3.96
81.9999999999984,1.86,0,3.96
82.0099999999984,1.86,0,3.96
82.0199999999984,1.86,0,3.96
82.0299999999984,1.86,0,3.96
82.0399999999984,1.86,0,3.97
82.0499999999984,1.86,0,3.97
82.0599999999984,1.86,0,3.97
82.0699999999984,1.86,0,3.97
82.0799999999984,1.86,0,3.97
82.0899999999984,1.86,0,3.97
82.0999999999984,1.86,0,3.97
82.1099999999984,1.86,0,3.97
82.1199999999984,1.86,0,3.97
82.1299999999984,1.86,0,3.97
82.1399999999984,1.86,0,3.97
82.1499999999983,1.86,0,3.97
82.1599999999984,1.85,0,3.97
82.1699999999984,1.85,0,3.97
82.1799999999983,1.85,0,3.97
82.1899999999984,1.85,0,3.97
82.1999999999984,1.85,0,3.97
82.2099999999984,1.85,0,3.97
82.2199999999984,1.85,0,3.98
82.2299999999984,1.85,0,3.98
82.2399999999984,1.85,0,3.98
82.2499999999984,1.85,0,3.98
82.2599999999983,1.85,0,3.98
82.2699999999984,1.85,0,3.98
82.2799999999984,1.85,0,3.98
82.2899999999983,1.85,0,3.98
82.2999999999984,1.85,0,3.98
82.3099999999983,1.85,0,3.98
82.3199999999983,1.85,0,3.98
82.3299999999984,1.85,0,3.98
82.3399999999983,1.85,0,3.98
82.3499999999984,1.85,0,3.98
82.3599999999984,1.85,0,3.98
82.3699999999983,1.84,0,3.98
82.3799999999984,1.84,0,3.98
82.3899999999984,1.84,0,3.98
82.3999999999983,1.84,0,3.98
82.4099999999984,1.84,0,3.98
82.4199999999983,1.84,0,3.98
82.4299999999983,1.84,0,3.98
82.4399999999984,1.84,0,3.98
82.4499999999983,1.84,0,3.98
82.4599999999984,1.84,0,3.98
82.4699999999983,1.84,0,3.99
82.4799999999983,1.84,0,3.99
82.4899999999984,1.84,0,3.99
82.4999999999983,1.84,0,3.99
82.5099999999983,1.84,0,3.99
82.5199999999984,1.84,0,3.99
82.5299999999983,1.84,0,3.99
82.5399999999983,1.84,0,3.99
82.5499999999984,1.84,0,3.99
82.5599999999983,1.84,0,3.99
82.5699999999983,1.84,0,3.99
82.5799999999983,1.84,0,3.99
82.5899999999983,1.84,0,3.99
82.5999999999984,1.83,0,3.99
82.6099999999983,1.83,0,3.99
82.6199999999983,1.83,0,3.99
82.6299999999983,1.83,0,3.99
82.6399999999983,1.83,0,3.99
82.6499999999983,1.83,0,3.99
82.6599999999983,1.83,0,3.99
82.6699999999983,1.83,0,3.99
82.6799999999983,1.83,0,3.99
82.6899999999983,1.83,0,3.99
82.6999999999983,1.83,0,3.99
82.7099999999984,1.83,0,3.99
82.7199999999983,1.83,0,3.99
82.7299999999983,1.83,0,3.99
82.7399999999983,1.83,0,3.99
82.7499999999983,1.83,0,3.99
82.7599999999983,1.83,0,3.99
82.7699999999983,1.83,0,3.99
82.7799999999983,1.83,0,3.99
82.7899999999983,1.83,0,3.99
82.7999999999983,1.83,0,3.99
82.8099999999983,1.83,0,3.99
82.8199999999983,1.83,0,3.99
82.8299999999983,1.83,0,3.99
82.8399999999983,1.83,0,3.99
82.8499999999983,1.83,0,3.99
82.8599999999983,1.82,0,3.99
82.8699999999983,1.82,0,3.99
82.8799999999983,1.82,0,3.99
82.8899999999983,1.82,0,3.99
82.8999999999983,1.82,0,3.99
82.9099999999983,1.82,0,3.99
82.9199999999983,1.82,0,3.99
82.9299999999983,1.82,0,3.99
82.9399999999983,1.82,0,3.99
82.9499999999983,1.82,0,3.99
82.9599999999983,1.82,0,3.99
82.9699999999983,1.82,0,3.99
82.9799999999983,1.82,0,3.99
82.9899999999983,1.82,0,3.99
82.9999999999983,1.82,0,3.99
83.0099999999983,1.82,0,3.99
83.0199999999983,1.82,0,3.99
83.0299999999983,1.82,0,3.99
83.0399999999983,1.82,0,3.99
83.0499999999983,1.82,0,3.99
83.0599999999983,1.82,0,3.99
83.0699999999983,1.82,0,3.99
83.0799999999983,1.82,0,3.99
83.0899999999983,1.82,0,3.99
83.0999999999983,1.82,0,3.99
83.1099999999983,1.82,0,3.99
83.1199999999983,1.82,0,3.99
83.1299999999983,1.82,0,3.99
83.1399999999983,1.82,0,3.99
83.1499999999983,1.81,0,3.99
83.1599999999983,1.81,0,3.99
83.1699999999983,1.81,0,3.99
83.1799999999983,1.81,0,3.99
83.1899999999983,1.81,0,3.99
83.1999999999983,1.81,0,3.99
83.2099999999983,1.81,0,3.99
83.2199999999983,1.81,0,3.99
83.2299999999983,1.81,0,3.99
83.2399999999983,1.81,0,3.99
83.2499999999983,1.81,0,3.99
83.2599999999983,1.81,0,3.99
83.2699999999983,1.81,0,3.99
83.2799999999983,1.81,0,3.99
83.2899999999983,1.81,0,3.99
83.2999999999983,1.81,0,3.99
83.3099999999983,1.81,0,3.99
83.3199999999983,1.81,0,3.99
83.3299999999983,1.81,0,3.99
83.3399999999983,1.81,0,3.99
83.3499999999983,1.81,0,3.99
83.3599999999983,1.81,0,3.99
83.3699999999983,1.81,0,3.98
83.3799999999983,1.81,0,3.98
83.3899999999983,1.81,0,3.98
83.3999999999983,1.81,0,3.98
83.4099999999983,1.81,0,3.98
83.4199999999983,1.81,0,3.98
83.4299999999983,1.81,0,3.98
83.4399999999983,1.81,0,3.98
83.4499999999983,1.81,0,3.98
83.4599999999983,1.81,0,3.98
83.4699999999983,1.81,0,3.98
83.4799999999983,1.81,0,3.98
83.4899999999983,1.8,0,3.98
83.4999999999983,1.8,0,3.98
83.5099999999983,1.8,0,3.98
83.5199999999983,1.8,0,3.98
83.5299999999983,1.8,0,3.98
83.5399999999983,1.8,0,3.98
83.5499999999983,1.8,0,3.98
83.5599999999983,1.8,0,3.98
83.5699999999983,1.8,0,3.98
83.5799999999983,1.8,0,3.98
83.5899999999983,1.8,0,3.98
83.5999999999983,1.8,0,3.98
83.6099999999983,1.8,0,3.97
83.6199999999983,1.8,0,3.97
83.6299999999983,1.8,0,3.97
83.6399999999983,1.8,0,3.97
83.6499999999983,1.8,0,3.97
83.6599999999983,1.8,0,3.97
83.6699999999983,1.8,0,3.97
83.6799999999983,1.8,0,3.97
83.6899999999983,1.8,0,3.97
83.6999999999983,1.8,0,3.97
83.7099999999983,1.8,0,3.97
83.7199999999983,1.8,0,3.97
83.7299999999983,1.8,0,3.97
83.7399999999983,1.8,0,3.97
83.7499999999983,1.8,0,3.97
83.7599999999983,1.8,0,3.97
83.7699999999983,1.8,0,3.97
83.7799999999983,1.8,0,3.96
83.7899999999983,1.8,0,3.96
83.7999999999983,1.8,0,3.96
83.8099999999983,1.8,0,3.96
83.8199999999983,1.8,0,3.96
83.8299999999983,1.8,0,3.96
83.8399999999983,1.8,0,3.96
83.8499999999983,1.8,0,3.96
83.8599999999983,1.8,0,3.96
83.8699999999983,1.8,0,3.96
83.8799999999983,1.8,0,3.96
83.8899999999983,1.8,0,3.96
83.8999999999983,1.8,0,3.96
83.9099999999983,1.8,0,3.96
83.9199999999983,1.8,0,3.95
83.9299999999983,1.8,0,3.95
83.9399999999983,1.8,0,3.95
83.9499999999983,1.8,0,3.95
83.9599999999983,1.79,0,3.95
83.9699999999983,1.79,0,3.95
83.9799999999983,1.79,0,3.95
83.9899999999983,1.79,0,3.95
83.9999999999983,1.79,0,3.95
84.0099999999983,1.79,0,3.95
84.0199999999983,1.79,0,3.95
84.0299999999983,1.79,0,3.95
84.0399999999983,1.79,0,3.94
84.0499999999983,1.79,0,3.94
84.0599999999983,1.79,0,3.94
84.0699999999983,1.79,0,3.94
84.0799999999983,1.79,0,3.94
84.0899999999983,1.79,0,3.94
84.0999999999983,1.79,0,3.94
84.1099999999983,1.79,0,3.94
84.1199999999983,1.79,0,3.94
84.1299999999983,1.79,0,3.94
84.1399999999983,1.79,0,3.94
84.1499999999983,1.79,0,3.93
84.1599999999983,1.79,0,3.93
84.1699999999983,1.79,0,3.93
84.1799999999983,1.79,0,3.93
84.1899999999983,1.79,0,3.93
84.1999999999983,1.79,0,3.93
84.2099999999983,1.79,0,3.93
84.2199999999983,1.79,0,3.93
84.2299999999983,1.79,0,3.93
84.2399999999983,1.79,0,3.93
84.2499999999983,1.79,0,3.92
84.2599999999983,1.79,0,3.92
84.2699999999983,1.79,0,3.92
84.2799999999983,1.79,0,3.92
84.2899999999983,1.79,0,3.92
84.2999999999983,1.79,0,3.92
84.3099999999983,1.79,0,3.92
84.3199999999983,1.79,0,3.92
84.3299999999983,1.79,0,3.92
84.3399999999983,1.79,0,3.92
84.3499999999983,1.79,0,3.91
84.3599999999983,1.79,0,3.91
84.3699999999983,1.79,0,3.91
84.3799999999983,1.79,0,3.91
84.3899999999983,1.79,0,3.91
84.3999999999983,1.79,0,3.91
84.4099999999983,1.79,0,3.91
84.4199999999983,1.79,0,3.91
84.4299999999983,1.79,0,3.91
84.4399999999983,1.79,0,3.9
84.4499999999983,1.79,0,3.9
84.4599999999983,1.79,0,3.9
84.4699999999983,1.79,0,3.9
84.4799999999983,1.79,0,3.9
84.4899999999983,1.79,0,3.9
84.4999999999983,1.79,0,3.9
84.5099999999983,1.79,0,3.9
84.5199999999983,1.79,0,3.89
84.5299999999983,1.79,0,3.89
84.5399999999983,1.79,0,3.89
84.5499999999983,1.79,0,3.89
84.5599999999983,1.79,0,3.89
84.5699999999983,1.79,0,3.89
84.5799999999983,1.79,0,3.89
84.5899999999983,1.79,0,3.89
84.5999999999983,1.79,0,3.88
84.6099999999983,1.79,0,3.88
84.6199999999983,1.79,0,3.88
84.6299999999983,1.79,0,3.88
84.6399999999983,1.79,0,3.88
84.6499999999983,1.79,0,3.88
84.6599999999983,1.79,0,3.88
84.6699999999983,1.79,0,3.87
84.6799999999983,1.79,0,3.87
84.6899999999983,1.79,0,3.87
84.6999999999983,1.79,0,3.87
84.7099999999983,1.79,0,3.87
84.7199999999983,1.79,0,3.87
84.7299999999983,1.79,0,3.87
84.7399999999983,1.79,0,3.87
84.7499999999983,1.79,0,3.86
84.7599999999983,1.79,0,3.86
84.7699999999983,1.79,0,3.86
84.7799999999983,1.79,0,3.86
84.7899999999983,1.79,0,3.86
84.7999999999983,1.79,0,3.86
84.8099999999983,1.79,0,3.86
84.8199999999983,1.79,0,3.85
84.8299999999983,1.79,0,3.85
84.8399999999983,1.79,0,3.85
84.8499999999983,1.79,0,3.85
84.8599999999983,1.79,0,3.85
84.8699999999983,1.79,0,3.85
84.8799999999983,1.79,0,3.84
84.8899999999983,1.79,0,3.84
84.8999999999983,1.79,0,3.84
84.9099999999983,1.79,0,3.84
84.9199999999983,1.79,0,3.84
84.9299999999983,1.79,0,3.84
84.9399999999983,1.79,0,3.84
84.9499999999983,1.79,0,3.83
84.9599999999983,1.79,0,3.83
84.9699999999983,1.79,0,3.83
84.9799999999983,1.79,0,3.83
84.9899999999983,1.79,0,3.83
84.9999999999983,1.79,0,3.83
85.0099999999983,1.79,0,3.82
85.0199999999983,1.79,0,3.82
85.0299999999983,1.79,0,3.82
85.0399999999983,1.79,0,3.82
85.0499999999983,1.79,0,3.82
85.0599999999983,1.79,0,3.82
85.0699999999983,1.79,0,3.81
85.0799999999983,1.79,0,3.81
85.0899999999983,1.79,0,3.81
85.0999999999983,1.79,0,3.81
85.1099999999983,1.79,0,3.81
85.1199999999983,1.79,0,3.81
85.1299999999983,1.79,0,3.8
85.1399999999983,1.79,0,3.8
85.1499999999983,1.79,0,3.8
85.1599999999983,1.79,0,3.8
85.1699999999983,1.79,0,3.8
85.1799999999983,1.79,0,3.8
85.1899999999983,1.79,0,3.79
85.1999999999983,1.79,0,3.79
85.2099999999983,1.79,0,3.79
85.2199999999983,1.79,0,3.79
85.2299999999983,1.79,0,3.79
85.2399999999983,1.79,0,3.78
85.2499999999983,1.79,0,3.78
85.2599999999983,1.79,0,3.78
85.2699999999983,1.79,0,3.78
85.2799999999983,1.79,0,3.78
85.2899999999983,1.79,0,3.78
85.2999999999983,1.79,0,3.77
85.3099999999983,1.79,0,3.77
85.3199999999983,1.79,0,3.77
85.3299999999983,1.79,0,3.77
85.3399999999983,1.79,0,3.77
85.3499999999983,1.79,0,3.76
85.3599999999983,1.79,0,3.76
85.3699999999983,1.79,0,3.76
85.3799999999983,1.79,0,3.76
85.3899999999983,1.79,0,3.76
85.3999999999983,1.79,0,3.75
85.4099999999983,1.79,0,3.75
85.4199999999983,1.79,0,3.75
85.4299999999983,1.79,0,3.75
85.4399999999983,1.79,0,3.75
85.4499999999983,1.79,0,3.75
85.4599999999983,1.79,0,3.74
85.4699999999983,1.79,0,3.74
85.4799999999983,1.79,0,3.74
85.4899999999983,1.79,0,3.74
85.4999999999983,1.79,0,3.74
85.5099999999983,1.79,0,3.73
85.5199999999983,1.79,0,3.73
85.5299999999983,1.79,0,3.73
85.5399999999983,1.79,0,3.73
85.5499999999983,1.79,0,3.73
85.5599999999983,1.79,0,3.72
85.5699999999983,1.79,0,3.72
85.5799999999983,1.79,0,3.72
85.5899999999983,1.79,0,3.72
85.5999999999983,1.79,0,3.71
85.6099999999983,1.79,0,3.71
85.6199999999983,1.79,0,3.71
85.6299999999983,1.79,0,3.71
85.6399999999983,1.79,0,3.71
85.6499999999983,1.79,0,3.7
85.6599999999983,1.79,0,3.7
85.6699999999983,1.79,0,3.7
85.6799999999983,1.79,0,3.7
85.6899999999983,1.79,0,3.7
85.6999999999983,1.79,0,3.69
85.7099999999983,1.79,0,3.69
85.7199999999983,1.79,0,3.69
85.7299999999983,1.79,0,3.69
85.7399999999983,1.79,0,3.68
85.7499999999983,1.79,0,3.68
85.7599999999983,1.79,0,3.68
85.7699999999983,1.79,0,3.68
85.7799999999983,1.79,0,3.68
85.7899999999983,1.79,0,3.67
85.7999999999983,1.79,0,3.67
85.8099999999983,1.79,0,3.67
85.8199999999983,1.79,0,3.67
85.8299999999983,1.79,0,3.66
85.8399999999983,1.79,0,3.66
85.8499999999983,1.79,0,3.66
85.8599999999983,1.79,0,3.66
85.8699999999983,1.79,0,3.66
85.8799999999983,1.79,0,3.65
85.8899999999983,1.8,0,3.65
85.8999999999983,1.8,0,3.65
85.9099999999983,1.8,0,3.65
85.9199999999983,1.8,0,3.64
85.9299999999983,1.8,0,3.64
85.9399999999983,1.8,0,3.64
85.9499999999983,1.8,0,3.64
85.9599999999983,1.8,0,3.63
85.9699999999983,1.8,0,3.63
85.9799999999983,1.8,0,3.63
85.9899999999983,1.8,0,3.63
85.9999999999983,1.8,0,3.63
86.0099999999983,1.8,0,3.62
86.0199999999983,1.8,0,3.62
86.0299999999983,1.8,0,3.62
86.0399999999983,1.8,0,3.62
86.0499999999983,1.8,0,3.61
86.0599999999983,1.8,0,3.61
86.0699999999983,1.8,0,3.61
86.0799999999983,1.8,0,3.61
86.0899999999983,1.8,0,3.6
86.0999999999983,1.8,0,3.6
86.1099999999983,1.8,0,3.6
86.1199999999983,1.8,0,3.6
86.1299999999983,1.8,0,3.59
86.1399999999983,1.8,0,3.59
86.1499999999983,1.8,0,3.59
86.1599999999983,1.8,0,3.59
86.1699999999983,1.8,0,3.58
86.1799999999983,1.8,0,3.58
86.1899999999983,1.8,0,3.58
86.1999999999983,1.8,0,3.58
86.2099999999983,1.8,0,3.57
86.2199999999983,1.8,0,3.57
86.2299999999983,1.8,0,3.57
86.2399999999983,1.8,0,3.57
86.2499999999983,1.8,0,3.56
86.2599999999983,1.8,0,3.56
86.2699999999983,1.8,0,3.56
86.2799999999983,1.8,0,3.56
86.2899999999983,1.8,0,3.55
86.2999999999983,1.8,0,3.55
86.3099999999983,1.8,0,3.55
86.3199999999983,1.8,0,3.54
86.3299999999983,1.8,0,3.54
86.3399999999983,1.8,0,3.54
86.3499999999983,1.81,0,3.54
86.3599999999983,1.81,0,3.53
86.3699999999983,1.81,0,3.53
86.3799999999983,1.81,0,3.53
86.3899999999983,1.81,0,3.53
86.3999999999983,1.81,0,3.52
86.4099999999983,1.81,0,3.52
86.4199999999983,1.81,0,3.52
86.4299999999983,1.81,0,3.52
86.4399999999983,1.81,0,3.51
86.4499999999983,1.81,0,3.51
86.4599999999983,1.81,0,3.51
86.4699999999983,1.81,0,3.5
86.4799999999983,1.81,0,3.5
86.4899999999983,1.81,0,3.5
86.4999999999983,1.81,0,3.5
86.5099999999983,1.81,0,3.49
86.5199999999983,1.81,0,3.49
86.5299999999983,1.81,0,3.49
86.5399999999983,1.81,0,3.48
86.5499999999983,1.81,0,3.48
86.5599999999983,1.81,0,3.48
86.5699999999983,1.81,0,3.48
86.5799999999983,1.81,0,3.47
86.5899999999983,1.81,0,3.47
86.5999999999983,1.81,0,3.47
86.6099999999983,1.81,0,3.46
86.6199999999983,1.81,0,3.46
86.6299999999983,1.81,0,3.46
86.6399999999983,1.81,0,3.46
86.6499999999983,1.81,0,3.45
86.6599999999983,1.81,0,3.45
86.6699999999983,1.81,0,3.45
86.6799999999983,1.81,0,3.44
86.6899999999983,1.81,0,3.44
86.6999999999983,1.82,0,3.44
86.7099999999983,1.82,0,3.44
86.7199999999983,1.82,0,3.43
86.7299999999983,1.82,0,3.43
86.7399999999983,1.82,0,3.43
86.7499999999983,1.82,0,3.42
86.7599999999983,1.82,0,3.42
86.7699999999983,1.82,0,3.42
86.7799999999983,1.82,0,3.41
86.7899999999982,1.82,0,3.41
86.7999999999983,1.82,0,3.41
86.8099999999983,1.82,0,3.41
86.8199999999983,1.82,0,3.4
86.8299999999983,1.82,0,3.4
86.8399999999983,1.82,0,3.4
86.8499999999983,1.82,0,3.39
86.8599999999983,1.82,0,3.39
86.8699999999983,1.82,0,3.39
86.8799999999983,1.82,0,3.38
86.8899999999983,1.82,0,3.38
86.8999999999982,1.82,0,3.38
86.9099999999983,1.82,0,3.37
86.9199999999983,1.82,0,3.37
86.9299999999982,1.82,0,3.37
86.9399999999983,1.82,0,3.37
86.9499999999982,1.82,0,3.36
86.9599999999983,1.82,0,3.36
86.9699999999983,1.82,0,3.36
86.9799999999982,1.82,0,3.35
86.9899999999983,1.83,0,3.35
86.9999999999983,1.83,0,3.35
87.0099999999982,1.83,0,3.34
87.0199999999983,1.83,0,3.34
87.0299999999983,1.83,0,3.34
87.0399999999982,1.83,0,3.33
87.0499999999983,1.83,0,3.33
87.0599999999982,1.83,0,3.33
87.0699999999983,1.83,0,3.32
87.0799999999983,1.83,0,3.32
87.0899999999982,1.83,0,3.32
87.0999999999983,1.83,0,3.32
87.1099999999982,1.83,0,3.31
87.1199999999982,1.83,0,3.31
87.1299999999983,1.83,0,3.31
87.1399999999982,1.83,0,3.3
87.1499999999982,1.83,0,3.3
87.1599999999983,1.83,0,3.3
87.1699999999982,1.83,0,3.29
87.1799999999982,1.83,0,3.29
87.1899999999983,1.83,0,3.29
87.1999999999982,1.83,0,3.28
87.2099999999983,1.83,0,3.28
87.2199999999982,1.83,0,3.28
87.2299999999982,1.83,0,3.27
87.2399999999983,1.83,0,3.27
87.2499999999982,1.84,0,3.27
87.2599999999982,1.84,0,3.26
87.2699999999982,1.84,0,3.26
87.2799999999982,1.84,0,3.26
87.2899999999982,1.84,0,3.26
87.2999999999982,1.84,0,3.25
87.3099999999982,1.84,0,3.25
87.3199999999983,1.84,0,3.25
87.3299999999982,1.84,0,3.24
87.3399999999982,1.84,0,3.24
87.3499999999983,1.84,0,3.24
87.3599999999982,1.84,0,3.23
87.3699999999982,1.84,0,3.23
87.3799999999982,1.84,0,3.23
87.3899999999982,1.84,0,3.22
87.3999999999982,1.84,0,3.22
87.4099999999982,1.84,0,3.22
87.4199999999982,1.84,0,3.21
87.4299999999982,1.84,0,3.21
87.4399999999982,1.84,0,3.21
87.4499999999982,1.84,0,3.21
87.4599999999982,1.84,0,3.2
87.4699999999982,1.84,0,3.2
87.4799999999982,1.84,0,3.2
87.4899999999982,1.84,0,3.19
87.4999999999982,1.84,0,3.19
